等号,关键字,字体,字形,字数,编号,编号位置,word对象,缩进,对齐方式,大纲级别,标点,中文比例,邮箱符号,字号
0,0,宋体,0,1,5,2,0,1,4,10,0,1,0.8857143,0.041666666666666664
0,0,宋体,0,1,5,0,0,0,4,10,0,1,0.2209302,0.041666666666666664
0,0,宋体,0,0,5,0,0,0,4,10,0,1,0.4393939,0.041666666666666664
0,0,宋体,0,1,5,0,0,0,4,10,0,1,0.8125,0.041666666666666664
0,0,宋体,0,1,5,0,0,0,4,10,0,1,0.8571429,0.041666666666666664
0,0,宋体,0,1,5,0,0,0,4,10,0,1,0.815534,0.041666666666666664
0,0,宋体,0,1,5,0,0,0,4,10,0,1,0.5172414,0.041666666666666664
0,0,宋体,0,1,5,0,0,0,4,10,0,1,1,0.041666666666666664
0,0,宋体,0,1,5,0,0,0,4,10,0,1,1,0.041666666666666664
0,0,宋体,0,1,5,2,0,1,3,10,0,1,1,0.041666666666666664
0,0,宋体,-1,1,8,2,0,0,3,3,0,0,0.25,0.041666666666666664
0,0,宋体,0,1,5,0,0,1,3,10,0,1,0.8305085,0.041666666666666664
0,0,宋体,-1,1,5,2,0,0,3,2,0,0,1,0.041666666666666664
0,0,宋体,0,1,5,0,0,1,4,10,0,1,0.7912088,0.041666666666666664
0,0,宋体,-1,1,5,2,0,0,1,1,0,0,1,0.5
0,0,宋体,-1,1,5,2,0,0,3,2,0,0,1,0.16666666666666666
0,0,宋体,0,0,5,0,0,1,3,10,0,1,1,0.041666666666666664
0,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.041666666666666664
0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.7738096,0.041666666666666664
0,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.041666666666666664
0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.99,0.041666666666666664
0,0,宋体,0,1,5,2,0,1,3,10,0,1,1,0.041666666666666664
0,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.041666666666666664
0,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.041666666666666664
0,0,宋体,0,0,5,2,0,1,3,10,0,1,1,0.041666666666666664
0,0,TimesNewRoman,0,1,5,0,2,0,1,10,0,1,0,0.041666666666666664
0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.041666666666666664
0,0,宋体,0,0,5,2,0,1,3,10,0,0,0.8627451,0.041666666666666664
0,0,TimesNewRoman,0,1,5,0,2,1,1,10,0,1,0,0.041666666666666664
0,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.041666666666666664
0,0,宋体,-1,1,5,2,0,0,3,2,0,0,1,0.16666666666666666
0,0,宋体,0,0,5,0,0,0,3,10,0,1,1,0.041666666666666664
0,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.041666666666666664
0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9,0.041666666666666664
0,0,TimesNewRoman,0,1,5,0,2,1,1,10,0,1,0,0.041666666666666664
0,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.041666666666666664
0,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.041666666666666664
0,0,宋体,0,0,5,0,0,0,3,10,0,1,0.9605263,0.041666666666666664
0,0,TimesNewRoman,0,1,5,0,2,0,1,10,0,1,0,0.041666666666666664
0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.041666666666666664
0,0,宋体,0,1,5,0,0,0,3,10,0,1,1,0.041666666666666664
0,0,宋体,0,1,5,2,0,1,4,10,0,1,1,0.041666666666666664
0,0,宋体,0,0,5,2,0,1,4,10,0,1,1,0.041666666666666664
0,0,宋体,0,1,5,2,0,1,4,10,0,1,1,0.041666666666666664
0,0,宋体,0,1,5,2,0,1,4,10,0,1,1,0.041666666666666664
0,0,宋体,0,1,5,2,0,1,4,10,0,1,1,0.041666666666666664
0,0,宋体,0,1,5,2,0,1,4,10,0,1,1,0.041666666666666664
0,0,宋体,-1,1,5,0,0,0,3,2,0,0,1,0.16666666666666666
0,0,宋体,0,0,5,0,0,0,3,10,0,1,1,0.041666666666666664
0,0,宋体,-1,1,5,2,0,0,1,1,0,0,1,0.5
0,0,宋体,-1,1,5,2,0,0,3,2,0,0,0.7692308,0.16666666666666666
0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.921875,0.041666666666666664
0,0,TimesNewRoman,0,1,5,0,2,1,3,10,0,1,0,0.041666666666666664
0,5,宋体,0,1,5,0,0,1,1,10,0,0,0.7,0.041666666666666664
0,0,宋体,-1,1,5,2,0,0,3,2,0,0,1,0.16666666666666666
0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.831579,0.041666666666666664
0,7,宋体,0,1,5,0,0,1,1,10,0,0,1,0.041666666666666664
0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.1809045,0.041666666666666664
0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.4622642,0.041666666666666664
0,7,宋体,0,1,5,0,0,1,1,10,0,0,1,0.041666666666666664
0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.2214765,0.041666666666666664
0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.4273504,0.041666666666666664
0,7,宋体,0,1,5,0,0,1,1,10,0,0,1,0.041666666666666664
0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.2037037,0.041666666666666664
0,0,宋体,0,0,5,0,0,0,3,10,0,1,0.6296296,0.041666666666666664
0,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.041666666666666664
0,0,宋体,0,0,5,0,0,0,3,10,0,0,0.2826087,0.041666666666666664
0,0,宋体,-1,1,5,2,0,0,3,2,0,0,1,0.16666666666666666
0,0,TimesNewRoman,0,1,5,0,0,0,3,10,0,1,0.9655172,0.041666666666666664
0,0,宋体,-1,1,5,2,0,0,1,1,0,0,1,0.5
0,0,宋体,-1,1,5,2,0,0,3,2,0,0,1,0.16666666666666666
0,0,宋体,0,0,5,0,0,1,3,10,0,1,1,0.041666666666666664
0,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.041666666666666664
0,0,宋体,0,0,5,0,0,0,3,10,0,1,0.9508197,0.041666666666666664
0,0,TimesNewRoman,0,1,5,0,2,0,1,10,0,1,0,0.041666666666666664
0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.041666666666666664
0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.6793893,0.041666666666666664
0,0,TimesNewRoman,0,1,5,0,2,0,1,10,0,1,0,0.041666666666666664
0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.041666666666666664
0,0,宋体,0,0,5,0,0,0,3,10,0,1,0.5568182,0.041666666666666664
0,0,宋体,0,0,5,0,0,0,3,10,0,0,0.1548387,0.041666666666666664
0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.9310345,0.041666666666666664
0,0,TimesNewRoman,0,1,5,0,2,1,1,10,0,1,0,0.041666666666666664
0,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.041666666666666664
0,0,宋体,0,1,5,0,0,1,4,10,0,1,0.9454545,0.041666666666666664
0,0,TimesNewRoman,0,1,5,0,2,1,1,10,0,1,0,0.041666666666666664
0,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.041666666666666664
0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.5333334,0.041666666666666664
1,0,宋体,0,0,5,0,0,0,4,10,0,1,0,0.041666666666666664
1,0,宋体,0,1,5,0,0,1,4,10,0,1,0.5862069,0.041666666666666664
1,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.041666666666666664
1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9318182,0.041666666666666664
1,0,TimesNewRoman,0,1,5,0,2,1,1,10,0,1,0,0.041666666666666664
1,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.041666666666666664
1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.7543859,0.041666666666666664
1,0,TimesNewRoman,0,1,5,0,2,0,1,10,0,1,0,0.041666666666666664
1,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.041666666666666664
1,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.041666666666666664
1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9680851,0.041666666666666664
1,0,TimesNewRoman,0,1,5,0,2,1,1,10,0,1,0,0.041666666666666664
1,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.041666666666666664
1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.9552239,0.041666666666666664
1,0,TimesNewRoman,0,1,5,0,2,1,1,10,0,1,0,0.041666666666666664
1,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.041666666666666664
1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.53,0.041666666666666664
1,0,宋体,0,0,5,0,0,1,3,10,0,1,0,0.041666666666666664
1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.5178571,0.041666666666666664
1,0,宋体,0,0,5,0,0,0,4,10,0,1,0,0.041666666666666664
1,0,宋体,0,0,5,0,0,0,4,10,0,1,0.967033,0.041666666666666664
1,0,TimesNewRoman,0,1,5,0,2,0,1,10,0,1,0,0.041666666666666664
1,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.041666666666666664
1,0,宋体,0,1,5,0,0,0,3,10,0,1,0.75,0.041666666666666664
1,0,TimesNewRoman,0,1,5,0,2,0,3,10,0,1,0,0.041666666666666664
1,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.041666666666666664
1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.877193,0.041666666666666664
1,0,宋体,0,0,5,0,0,0,4,10,0,1,0.0867347,0.041666666666666664
1,0,宋体,0,0,5,0,0,1,3,10,0,0,0.270073,0.041666666666666664
1,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.041666666666666664
1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.965035,0.041666666666666664
1,0,TimesNewRoman,0,1,5,0,2,1,1,10,0,1,0,0.041666666666666664
1,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.041666666666666664
1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.952381,0.041666666666666664
1,0,TimesNewRoman,0,1,5,0,2,1,1,10,0,1,0,0.041666666666666664
1,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.041666666666666664
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.7394958,0.041666666666666664
1,0,宋体,0,0,5,0,0,0,4,10,0,1,0,0.041666666666666664
1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.5704698,0.041666666666666664
1,0,宋体,0,0,5,0,0,0,4,10,0,1,0,0.041666666666666664
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.9428571,0.041666666666666664
1,0,TimesNewRoman,0,1,5,0,2,1,1,10,0,1,0,0.041666666666666664
1,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.041666666666666664
1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.4146341,0.041666666666666664
1,0,宋体,0,0,5,0,0,0,4,10,0,1,0,0.0
1,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.041666666666666664
1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9669421,0.041666666666666664
1,0,TimesNewRoman,0,1,5,0,2,1,1,10,0,1,0,0.041666666666666664
1,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.041666666666666664
1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.8285714,0.041666666666666664
1,0,TimesNewRoman,0,1,5,0,2,0,3,10,0,1,0,0.041666666666666664
1,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.041666666666666664
1,0,TimesNewRoman,0,1,5,0,0,0,3,10,0,1,0.7948718,0.041666666666666664
1,0,宋体,0,0,5,0,0,0,4,10,0,0,0.02962963,0.041666666666666664
1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.5945946,0.041666666666666664
1,0,宋体,0,0,5,0,0,0,3,10,0,0,0,0.041666666666666664
1,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.5
1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.9555556,0.041666666666666664
1,0,TimesNewRoman,0,1,5,0,2,1,1,10,0,1,0,0.041666666666666664
1,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.041666666666666664
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.5364239,0.041666666666666664
1,0,宋体,0,0,5,0,0,0,4,10,0,1,0.1038251,0.041666666666666664
1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9661017,0.041666666666666664
1,0,TimesNewRoman,0,1,5,0,2,1,1,10,0,1,0,0.041666666666666664
1,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.16666666666666666
1,0,宋体,-1,1,5,2,0,0,3,2,0,0,1,0.16666666666666666
1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.5494506,0.041666666666666664
1,0,宋体,0,0,5,0,0,0,4,10,0,1,0,0.041666666666666664
1,0,Cambria,-1,1,5,2,0,0,3,2,0,0,1,0.16666666666666666
1,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.041666666666666664
1,0,宋体,-1,1,5,2,0,0,1,1,0,0,1,0.5
1,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.041666666666666664
1,0,宋体,-1,1,5,2,0,0,3,2,0,0,1,0.16666666666666666
1,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.041666666666666664
1,0,宋体,0,1,5,2,0,1,3,10,0,1,1,0.041666666666666664
1,0,宋体,0,1,5,2,0,1,3,10,0,1,1,0.041666666666666664
1,0,宋体,0,1,5,2,0,1,3,10,0,1,1,0.041666666666666664
1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.990991,0.041666666666666664
1,0,宋体,-1,1,5,2,0,0,3,2,0,0,1,0.16666666666666666
1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.9931507,0.041666666666666664
1,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.041666666666666664
1,0,宋体,0,0,5,0,0,0,3,10,0,0,0.765,0.041666666666666664
1,0,宋体,0,1,5,0,0,1,4,10,0,1,1,0.041666666666666664
1,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.041666666666666664
1,0,宋体,0,0,5,0,0,0,3,10,0,0,0.75,0.041666666666666664
1,0,宋体,0,1,5,0,0,1,4,10,0,1,1,0.041666666666666664
1,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.041666666666666664
1,0,宋体,0,0,5,0,0,0,3,10,0,0,0.775,0.041666666666666664
1,0,宋体,0,1,5,0,0,1,4,10,0,1,1,0.041666666666666664
1,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.041666666666666664
1,0,宋体,0,0,5,0,0,0,3,10,0,0,0.8190955,0.041666666666666664
1,0,宋体,0,1,5,0,0,1,4,10,0,1,1,0.041666666666666664
1,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.041666666666666664
1,0,宋体,0,0,5,0,0,0,3,10,0,0,0.82,0.041666666666666664
1,0,宋体,0,0,5,0,0,1,4,10,0,1,1,0.041666666666666664
1,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.041666666666666664
1,0,宋体,0,0,5,0,0,0,3,10,0,0,0.8542714,0.08333333333333333
1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.9193549,0.041666666666666664
1,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.041666666666666664
1,0,宋体,0,0,5,0,0,0,3,10,0,0,0.82,0.041666666666666664
1,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.041666666666666664
1,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.041666666666666664
1,0,宋体,0,0,5,0,0,0,3,10,0,0,0.8341709,0.08333333333333333
1,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.041666666666666664
1,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.041666666666666664
1,0,宋体,0,0,5,0,0,0,3,10,0,0,0.79,0.041666666666666664
1,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.041666666666666664
1,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.041666666666666664
1,0,宋体,0,0,5,0,0,0,3,10,0,0,0.765,0.08333333333333333
1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9447236,0.041666666666666664
1,0,宋体,-1,1,5,0,0,0,1,1,0,0,1,0.9999999999999999
1,0,宋体,0,0,5,0,0,1,3,10,0,1,1,0.041666666666666664
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,0,宋体,0,0,5,0,0,1,4,10,0,1,1,0.21428571428571427
0,4,宋体,-1,1,5,0,0,1,4,10,0,1,0.75,0.21428571428571427
0,0,TimesNewRoman,0,1,5,0,0,0,3,10,0,1,0,0.42857142857142855
0,2,TimesNewRoman,-1,1,5,0,0,0,4,10,0,1,0.01538462,0.42857142857142855
0,0,宋体,-1,1,5,2,0,0,1,1,0,0,1,1.0
0,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
0,0,宋体,0,0,5,0,0,0,4,10,0,1,0.985,0.21428571428571427
0,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
0,0,宋体,0,0,5,0,0,1,4,10,0,1,1,0.21428571428571427
0,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.985,0.21428571428571427
0,0,宋体,-1,1,5,2,0,-1,1,1,0,0,1,1.0
0,0,Cambria,0,1,5,2,0,1,4,10,0,0,1,0.2857142857142857
0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.965,0.21428571428571427
0,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.995,0.21428571428571427
0,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.975,0.21428571428571427
0,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
0,0,宋体,0,0,5,0,0,1,4,10,0,1,1,0.21428571428571427
0,0,宋体,-1,1,8,2,0,0,4,10,0,0,1,0.21428571428571427
0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.9655172,0.21428571428571427
0,0,宋体,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
0,0,宋体,0,0,5,0,0,0,4,10,0,1,0.8636364,0.21428571428571427
0,0,宋体,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
0,0,宋体,0,0,5,0,0,0,4,10,0,1,1,0.21428571428571427
0,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
0,0,宋体,-1,1,8,2,0,0,4,3,0,0,0.3333333,0.21428571428571427
0,0,宋体,0,0,5,0,0,0,4,10,0,1,0.935,0.21428571428571427
0,0,宋体,-1,1,8,2,0,0,4,3,0,0,0.4,0.21428571428571427
0,0,宋体,0,0,5,0,0,0,4,10,0,1,0.7336683,0.21428571428571427
0,0,宋体,-1,1,8,2,0,0,4,3,0,0,0.4,0.21428571428571427
0,0,宋体,0,0,5,0,0,0,4,10,0,1,0.745,0.21428571428571427
0,0,宋体,-1,1,8,2,0,0,4,3,0,0,0.4,0.21428571428571427
0,0,宋体,0,0,5,0,0,0,3,10,0,1,0.8928571,0.21428571428571427
0,0,宋体,-1,1,8,2,0,0,4,3,0,0,0.7692308,0.21428571428571427
0,0,宋体,0,0,5,0,0,0,3,10,0,1,0.985,0.21428571428571427
0,0,宋体,-1,1,8,2,0,0,4,3,0,0,0.7692308,0.21428571428571427
0,0,宋体,0,0,5,0,0,0,3,10,0,1,0.9492386,0.21428571428571427
0,0,宋体,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
0,0,Cambria,0,1,5,0,0,0,3,10,0,1,0.925,0.21428571428571427
0,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
0,0,宋体,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.978022,0.21428571428571427
0,0,宋体,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.9722222,0.21428571428571427
0,0,宋体,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.9928058,0.21428571428571427
0,0,宋体,-1,1,5,0,0,1,4,1,0,0,1,1.0
0,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
0,0,宋体,-1,1,8,2,0,0,4,3,0,0,0.1333333,0.21428571428571427
0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.6767676,0.21428571428571427
0,0,宋体,-1,1,8,2,0,0,4,3,0,0,0.25,0.21428571428571427
0,0,宋体,0,0,5,0,0,0,4,10,0,1,0.7058824,0.21428571428571427
0,0,宋体,-1,1,8,2,0,0,4,3,0,0,0.25,0.21428571428571427
0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.6195652,0.21428571428571427
0,0,宋体,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
0,0,宋体,0,1,5,0,0,0,4,10,0,1,0.6806283,0.21428571428571427
0,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
0,0,宋体,0,0,5,0,0,0,4,10,0,1,0.6989796,0.21428571428571427
0,0,宋体,-1,1,8,2,0,0,4,3,0,0,0.3571429,0.21428571428571427
0,0,宋体,0,0,5,0,0,0,4,10,0,1,0.3967391,0.21428571428571427
0,0,宋体,-1,1,8,2,0,0,4,3,0,0,0.5,0.21428571428571427
0,0,宋体,0,0,5,0,0,0,4,10,0,1,0.6884422,0.21428571428571427
0,0,宋体,-1,1,5,0,0,0,4,3,0,0,1,0.21428571428571427
0,0,Arial,0,1,5,0,0,0,4,10,0,1,0.8039216,0.21428571428571427
0,0,宋体,-1,1,5,0,0,0,1,1,0,0,1,1.0
0,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
0,0,Cambria,0,1,5,0,0,0,4,10,0,1,1,0.21428571428571427
0,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
0,0,宋体,-1,1,8,2,0,0,4,3,0,0,0.4615385,0.21428571428571427
0,0,宋体,0,0,5,0,0,0,4,10,0,1,0.4921466,0.21428571428571427
0,0,宋体,-1,1,8,2,0,0,4,3,0,0,0.7272727,0.21428571428571427
0,0,宋体,0,0,5,0,0,0,4,10,0,1,0.8232324,0.21428571428571427
0,0,宋体,-1,1,8,2,0,0,4,3,0,0,0.4,0.21428571428571427
0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.3967391,0.21428571428571427
0,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
0,0,Cambria,0,1,5,0,0,0,4,10,0,1,1,0.21428571428571427
0,0,宋体,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
0,0,宋体,0,0,5,0,0,0,4,10,0,1,0.8416666,0.21428571428571427
0,7,Cambria,0,1,5,0,0,0,4,10,0,0,1,0.21428571428571427
0,0,Cambria,0,1,5,0,2,0,4,10,0,0,0,0.21428571428571427
0,7,Cambria,0,1,5,0,0,0,4,10,0,0,1,0.21428571428571427
0,0,Cambria,0,1,5,0,2,0,4,10,0,0,0,0.21428571428571427
0,0,宋体,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
0,0,宋体,0,1,5,0,0,0,4,10,0,1,1,0.21428571428571427
0,7,Cambria,0,1,5,0,0,0,4,10,0,0,1,0.0
0,0,Cambria,0,1,5,0,2,0,4,10,0,0,0,0.21428571428571427
0,7,Cambria,0,1,5,0,0,0,4,10,0,0,1,0.21428571428571427
0,0,Cambria,0,1,5,0,2,0,4,10,0,0,0,0.21428571428571427
0,0,宋体,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
0,0,Cambria,0,1,5,0,0,0,4,10,0,1,0.9848485,0.21428571428571427
0,7,Cambria,0,1,5,0,0,0,4,10,0,0,1,0.0
0,0,Cambria,0,1,5,0,2,0,4,10,0,0,0,0.21428571428571427
0,7,Cambria,0,1,5,0,0,0,4,10,0,0,1,0.0
0,0,Cambria,0,1,5,0,2,0,4,10,0,0,0,0.21428571428571427
0,0,宋体,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
0,0,Cambria,0,1,5,0,0,0,4,10,0,1,0.9710145,0.21428571428571427
0,7,Cambria,0,1,5,0,0,0,4,10,0,0,1,0.0
0,0,Cambria,0,1,5,0,2,0,4,10,0,0,0,0.21428571428571427
0,7,Cambria,0,1,5,0,0,0,4,10,0,0,1,0.0
0,0,Cambria,0,1,5,0,2,0,4,10,0,0,0,0.21428571428571427
0,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
0,7,宋体,0,1,5,0,0,0,4,10,0,1,0.9354839,0.21428571428571427
0,0,宋体,0,1,5,0,2,0,4,10,0,0,0,0.21428571428571427
0,5,宋体,0,1,5,0,0,0,4,10,0,1,0.8461539,0.21428571428571427
0,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
0,0,宋体,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
0,0,Cambria,-1,1,5,0,2,0,4,10,0,0,0,0.7142857142857143
0,5,Cambria,0,1,5,0,0,0,4,10,0,0,1,0.0
0,0,宋体,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
0,0,宋体,0,0,5,0,0,0,4,10,0,1,1,0.21428571428571427
0,0,Cambria,0,1,5,0,2,0,4,10,0,0,0,0.21428571428571427
0,5,Cambria,0,1,5,0,0,0,4,10,0,0,1,0.0
0,0,Cambria,0,0,5,0,0,0,4,10,0,1,0,0.0
0,0,宋体,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
0,0,宋体,0,1,5,0,0,0,4,10,0,1,1,0.21428571428571427
1,0,Cambria,0,0,5,0,0,0,4,10,0,0,0,0.0
1,0,Cambria,0,1,5,0,2,0,4,10,0,0,0,0.21428571428571427
1,5,Cambria,0,1,5,0,0,0,4,10,0,0,1,0.0
1,0,Cambria,0,0,5,0,0,0,4,10,0,1,0,0.0
1,0,宋体,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
1,0,宋体,0,0,5,0,0,0,4,10,0,0,0.9300699,0.21428571428571427
1,0,宋体,0,1,5,0,2,0,4,10,0,0,0,0.21428571428571427
1,5,Cambria,0,1,5,0,0,0,4,10,0,0,1,0.0
1,0,Cambria,0,0,5,0,0,0,4,10,0,1,0,0.0
1,0,宋体,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
1,0,宋体,0,1,5,0,0,0,4,10,0,1,1,0.21428571428571427
1,0,Cambria,0,1,5,0,2,0,4,10,0,0,0,0.21428571428571427
1,5,Cambria,0,1,5,0,0,0,4,10,0,0,1,0.0
1,0,Cambria,0,0,5,0,0,0,4,10,0,1,0,0.0
1,0,宋体,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
1,0,宋体,0,1,5,0,0,0,4,10,0,1,1,0.21428571428571427
1,0,Cambria,0,1,5,0,2,0,4,10,0,0,0,0.21428571428571427
1,5,Cambria,0,1,5,0,0,0,4,10,0,0,1,0.0
1,0,Cambria,0,0,5,0,0,0,4,10,0,1,0,0.0
1,0,宋体,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
1,0,宋体,0,1,5,0,0,0,4,10,0,1,0.9078947,0.21428571428571427
1,0,Cambria,0,1,5,0,2,0,4,10,0,0,0,0.21428571428571427
1,5,Cambria,0,1,5,0,0,0,4,10,0,0,1,0.0
1,0,Cambria,0,0,5,0,0,0,4,10,0,1,0,0.0
1,0,宋体,-1,1,5,0,0,0,1,1,0,0,1,1.0
