段落角色,等号,关键字,字体,字形,字数,编号,编号位置,word对象,缩进,对齐方式,大纲级别,标点,中文比例,邮箱符号,字号
12,0,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.0
15,0,0,宋体,0,0,5,0,0,0,3,10,0,0,0.2102273,0.0
16,0,0,宋体,0,0,5,0,0,0,3,10,0,0,0,0.0
15,0,0,宋体,0,1,5,0,0,0,3,10,0,0,0.9166667,0.0
16,0,0,宋体,0,0,5,0,0,0,3,10,0,0,0.03816794,0.0
15,0,0,宋体,0,1,5,0,0,0,3,10,0,0,0.9444444,0.0
16,0,0,宋体,0,0,5,0,0,0,3,10,0,0,0.03401361,0.0
11,0,0,宋体,-1,1,5,2,0,0,3,2,0,0,1,0.2727272727272727
12,0,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.0
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.9583333,0.0
6,0,0,宋体,0,1,5,0,2,0,3,10,0,0,0,0.0
12,0,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.0
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.7720207,0.0
6,0,0,宋体,-1,1,5,0,2,0,3,10,0,0,0,0.2727272727272727
12,0,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.0
15,0,0,宋体,0,1,5,0,0,1,3,10,0,1,0.902439,0.0
6,0,0,宋体,0,0,5,0,0,0,3,10,0,0,0.6666667,0.0
15,0,0,宋体,0,1,5,0,0,0,3,10,0,1,0.7,0.0
6,0,0,宋体,0,1,5,0,2,0,3,10,0,0,0,0.0
15,0,0,宋体,0,1,5,0,0,0,3,10,0,1,1,0.0
16,0,0,宋体,0,0,5,0,0,0,3,10,0,1,0.2320442,0.0
15,1,0,宋体,0,0,5,0,0,0,3,10,0,0,0.4186046,0.0
16,1,0,宋体,0,0,5,0,0,0,3,10,0,0,0,0.0
12,1,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.0
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.9157304,0.0
6,1,0,宋体,0,0,5,0,0,0,3,10,0,0,0.6666667,0.0
15,1,0,宋体,0,1,5,0,0,0,3,10,0,1,0.88,0.0
6,1,0,宋体,0,1,5,0,2,0,3,10,0,0,0,0.0
15,1,0,宋体,0,1,5,0,0,0,3,10,0,1,1,0.0
16,1,0,宋体,0,0,5,0,0,0,3,10,0,1,0,0.0
12,1,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.0
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.825,0.0
6,1,0,宋体,0,0,5,0,0,1,3,10,0,0,0.6666667,0.0
15,1,0,宋体,0,1,5,0,0,0,3,10,0,1,0.7,0.0
6,1,0,宋体,0,1,5,0,2,0,3,10,0,0,0,0.0
15,1,0,宋体,0,1,5,0,0,0,3,10,0,1,1,0.0
16,1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.07784431,0.0
15,1,0,宋体,0,1,5,0,0,0,3,10,0,1,1,0.0
16,1,0,宋体,0,0,5,0,0,0,3,10,0,0,0.08280255,0.0
12,1,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.0
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.7563025,0.0
6,1,0,宋体,0,1,5,0,0,1,3,10,0,0,1,0.0
15,1,0,宋体,0,1,5,0,0,0,4,10,0,0,0.6363636,0.0
6,1,0,宋体,0,1,5,0,2,0,4,10,0,0,0,0.0
15,1,0,宋体,0,1,5,0,0,0,3,10,0,1,1,0.0
16,1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.1118421,0.0
12,1,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.0
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.9193549,0.0
6,1,0,宋体,0,1,5,0,2,0,3,10,0,0,0,0.0
12,1,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.0
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.9402985,0.0
6,1,0,宋体,0,1,5,0,2,0,3,10,0,0,0,0.0
12,1,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.0
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.9574468,0.0
6,1,0,宋体,0,1,5,0,2,0,3,10,0,0,0,0.0
12,1,0,宋体,-1,1,8,2,0,0,3,3,0,1,1,0.0
15,1,0,TimesNewRoman,0,1,5,0,0,0,3,10,0,1,0.8636364,0.0
6,1,0,TimesNewRoman,0,1,5,0,2,0,3,10,0,0,0,0.0
16,1,0,TimesNewRoman,0,0,5,0,0,0,3,10,0,1,0.02873563,0.0
12,1,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.0
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.8245614,0.0
6,1,0,TimesNewRoman,0,1,5,0,2,0,3,10,0,0,0,0.0
15,1,0,宋体,0,1,5,0,0,0,3,10,0,1,1,0.0
16,1,0,TimesNewRoman,0,0,5,0,0,0,3,10,0,1,0.11875,0.0
12,1,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.0
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.8928571,0.0
6,1,0,TimesNewRoman,0,1,5,0,2,0,3,10,0,0,0,0.0
10,1,0,宋体,-1,1,5,2,0,0,1,1,0,0,1,1.0
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.7969543,0.0
11,1,0,宋体,-1,1,5,2,0,0,3,2,0,0,1,0.2727272727272727
15,1,0,宋体,0,1,5,2,0,0,3,10,0,0,1,0.0
15,1,0,宋体,0,1,5,0,0,1,3,10,0,0,1,0.0
15,1,0,宋体,0,1,5,2,0,0,3,10,0,0,1,0.0
15,1,0,宋体,0,1,5,0,0,1,3,10,0,0,1,0.0
15,1,0,宋体,0,1,5,2,0,0,4,10,0,0,1,0.0
15,1,0,宋体,0,1,5,0,0,-1,4,10,0,1,1,0.0
11,1,0,宋体,-1,1,5,2,0,0,3,2,0,0,1,0.2727272727272727
12,1,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.0
15,1,0,宋体,0,1,5,2,0,0,3,10,0,0,1,0.0
15,1,0,宋体,0,1,5,0,0,1,3,10,0,0,1,0.0
15,1,0,宋体,0,1,5,2,0,0,3,10,0,0,1,0.0
15,1,0,宋体,0,1,5,0,0,1,3,10,0,0,1,0.0
15,1,0,宋体,0,1,5,2,0,0,3,10,0,0,1,0.0
15,1,0,宋体,0,1,5,0,0,1,3,10,0,0,1,0.0
12,1,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.0
15,1,0,宋体,0,1,5,2,0,0,3,10,0,0,1,0.0
15,1,0,宋体,0,1,5,0,0,1,3,10,0,0,1,0.0
15,1,0,宋体,0,1,5,2,0,0,3,10,0,0,1,0.0
15,1,0,宋体,0,1,5,0,0,1,3,10,0,0,1,0.0
12,1,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.0
15,1,0,宋体,0,1,5,2,0,0,3,10,0,0,1,0.0
15,1,0,宋体,0,1,5,0,0,1,3,10,0,0,1,0.0
15,1,0,宋体,0,1,5,2,0,0,3,10,0,0,1,0.0
15,1,0,宋体,0,1,5,0,0,1,3,10,0,0,1,0.0
11,1,0,宋体,-1,1,5,2,0,0,3,2,0,0,1,0.2727272727272727
15,1,0,宋体,0,1,5,2,0,0,3,10,0,0,1,0.0
15,1,0,宋体,0,1,5,0,0,0,3,10,0,1,0.95,0.0
15,1,0,宋体,0,1,5,2,0,0,3,10,0,0,1,0.0
15,1,0,宋体,0,1,5,0,0,0,3,10,0,1,0.9615384,0.0
12,1,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.0
15,1,0,宋体,0,1,5,2,0,0,3,10,0,0,1,0.0
15,1,0,宋体,0,1,5,0,0,0,3,10,0,1,1,0.0
15,1,0,宋体,0,1,5,2,0,0,3,10,0,0,1,0.0
15,1,0,宋体,0,1,5,0,0,0,3,10,0,1,1,0.0
15,1,0,宋体,0,1,5,2,0,0,3,10,0,0,1,0.0
15,1,0,宋体,0,1,5,0,0,0,3,10,0,1,1,0.0
15,1,0,宋体,0,1,5,2,0,0,3,10,0,0,1,0.0
15,1,0,宋体,0,1,5,0,0,0,3,10,0,1,1,0.0
18,1,0,宋体,-1,1,5,0,0,0,1,10,0,0,1,1.0
19,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9698492,0.0
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.995,0.21428571428571427
3,0,4,宋体,-1,1,5,0,0,1,4,10,0,1,0.6818182,0.21428571428571427
4,0,0,TimesNewRoman,0,0,5,0,0,1,3,10,0,1,0.005988024,0.42857142857142855
5,0,0,TimesNewRoman,-1,1,5,0,0,1,4,10,0,0,0.06666667,0.42857142857142855
10,0,0,宋体,-1,1,5,2,0,0,1,1,0,0,1,1.0
11,0,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,0,4,10,0,1,0.9090909,0.21428571428571427
11,0,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
12,0,0,宋体,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.91,0.21428571428571427
12,0,0,宋体,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.865,0.21428571428571427
11,0,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,0,4,10,0,1,0.95,0.21428571428571427
10,0,0,宋体,-1,1,5,2,0,0,1,1,0,0,1,1.0
11,0,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
12,0,0,宋体,-1,1,8,2,0,0,4,3,0,0,0.4,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,0,4,10,0,1,0.5459183,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,4,10,0,0,0.3333333,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,0,4,10,0,0,0.5714286,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,0,4,10,0,0,0.5714286,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,0,4,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,0,4,10,0,0,0.6,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,0,4,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,0,4,10,0,0,0.3076923,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,0,4,10,0,1,0.7757576,0.21428571428571427
12,0,0,宋体,-1,1,8,2,0,0,4,3,0,0,0.5,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.675,0.21428571428571427
12,0,0,宋体,-1,1,8,2,0,0,4,3,0,0,0,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.6818182,0.21428571428571427
11,0,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
12,0,0,宋体,-1,1,8,2,0,0,4,3,0,0,0.4545455,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.715,0.21428571428571427
12,0,0,宋体,-1,1,8,2,0,0,4,3,0,0,0.4,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.72,0.21428571428571427
12,0,0,宋体,-1,1,8,2,0,0,4,3,0,0,0.4,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.5948718,0.21428571428571427
12,0,0,宋体,-1,1,8,2,0,0,4,3,0,0,0.4,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.5652174,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,4,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,4,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,4,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,4,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,4,10,0,0,1,0.21428571428571427
10,0,0,宋体,-1,1,5,2,0,0,1,1,0,0,1,1.0
11,0,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.98,0.21428571428571427
12,0,0,宋体,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
6,0,0,宋体,0,1,5,0,4,0,1,10,0,0,0,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
6,0,0,宋体,0,1,5,0,4,0,1,10,0,0,0,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.9444444,0.0
6,0,0,宋体,0,1,5,0,4,0,1,10,0,0,0,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.9411765,0.0
6,0,0,宋体,0,1,5,0,4,0,1,10,0,0,0,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.9444444,0.0
6,0,0,宋体,0,1,5,0,4,0,1,10,0,0,0,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.9444444,0.0
6,0,0,宋体,0,1,5,0,4,0,1,10,0,0,0,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.9444444,0.0
6,0,0,宋体,0,1,5,0,4,0,1,10,0,0,0,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.9444444,0.0
6,0,0,宋体,0,1,5,0,4,0,1,10,0,0,0,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.9444444,0.0
11,0,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
15,0,0,宋体,0,1,5,0,0,0,4,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,4,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.9664804,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,4,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,1,4,10,0,1,1,0.21428571428571427
11,0,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
15,0,0,宋体,0,1,5,0,0,1,4,10,0,1,1,0.21428571428571427
6,0,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.42857142857142855
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.9166667,0.0
15,0,0,宋体,0,1,5,0,0,1,4,10,0,1,1,0.21428571428571427
6,0,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.42857142857142855
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.9090909,0.0
15,0,0,宋体,0,1,5,0,0,1,4,10,0,1,1,0.21428571428571427
6,0,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.42857142857142855
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.9166667,0.0
12,0,0,宋体,-1,1,8,2,0,0,4,3,0,0,0.8333333,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,1,4,10,0,1,1,0.21428571428571427
6,0,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.7142857142857143
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.9166667,0.0
15,0,0,宋体,0,1,5,0,0,0,4,10,0,0,1,0.42857142857142855
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
8,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.715736,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
8,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.6938776,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
8,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.6734694,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
8,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.6818182,0.21428571428571427
12,0,0,宋体,-1,1,8,2,0,0,4,3,0,0,0.8333333,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,1,4,10,0,1,1,0.21428571428571427
6,0,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.42857142857142855
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.9090909,0.0
15,0,0,宋体,0,1,5,0,0,1,4,10,0,1,1,0.21428571428571427
6,0,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.42857142857142855
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.9,0.0
15,0,0,宋体,0,1,5,0,0,0,4,10,0,1,1,0.42857142857142855
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
8,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.6804124,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,1,4,10,0,1,1,0.21428571428571427
6,0,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.42857142857142855
7,0,5,宋体,0,1,5,0,0,1,1,10,0,0,0.9166667,0.0
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
8,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.680203,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
8,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.6548223,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
8,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.63,0.21428571428571427
12,0,0,宋体,-1,1,8,2,0,0,4,3,0,0,0.8461539,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,1,4,10,0,1,1,0.21428571428571427
6,0,0,宋体,0,1,5,0,2,0,4,10,0,0,0,0.42857142857142855
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.9166667,0.0
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
8,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.715736,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
8,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.6142132,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
8,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.6649746,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
8,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.6548223,0.21428571428571427
10,0,0,宋体,-1,1,5,2,0,0,1,1,0,0,1,1.0
11,0,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.9583333,0.21428571428571427
12,0,0,TimesNewRoman,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
6,0,0,宋体,0,1,5,0,0,0,4,10,0,0,0,0.42857142857142855
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.6907216,0.42857142857142855
6,0,0,宋体,0,1,5,0,2,1,3,10,0,0,0,0.42857142857142855
7,0,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.0
12,0,0,TimesNewRoman,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,0,3,10,0,1,1,0.42857142857142855
15,0,0,宋体,0,1,5,2,0,-1,3,10,0,0,1,0.42857142857142855
15,0,0,宋体,0,1,3,2,0,-1,3,10,0,0,1,0.42857142857142855
15,0,0,宋体,0,1,1,2,0,-1,3,10,0,0,0.625,0.42857142857142855
15,0,0,宋体,0,1,1,2,0,-1,3,10,0,0,0.2666667,0.42857142857142855
15,0,0,宋体,0,1,1,2,0,-1,3,10,0,0,0.6666667,0.42857142857142855
15,0,0,宋体,0,1,1,2,0,-1,3,10,0,0,0.5,0.42857142857142855
15,0,0,TimesNewRoman,0,1,3,2,0,-1,3,10,0,0,0.5,0.42857142857142855
15,0,0,宋体,0,1,1,2,0,-1,3,10,0,0,0.6666667,0.42857142857142855
15,0,0,宋体,0,0,1,2,0,-1,3,10,0,0,0.4090909,0.42857142857142855
15,0,0,宋体,0,0,1,2,0,-1,3,10,0,0,0.4,0.42857142857142855
15,0,0,宋体,0,1,5,2,0,-1,3,10,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.5540541,0.42857142857142855
11,0,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
6,0,0,宋体,0,1,5,0,0,0,4,10,0,0,0,0.42857142857142855
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
15,0,0,宋体,0,1,5,0,0,0,4,10,0,1,1,0.2857142857142857
15,0,0,宋体,0,0,5,2,0,-1,4,10,0,1,0.5254237,0.2857142857142857
15,0,0,宋体,0,1,5,2,0,-1,4,10,0,1,0.5384616,0.2857142857142857
11,0,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
6,0,0,宋体,0,1,5,0,2,0,4,10,0,0,0,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
6,0,0,宋体,0,1,5,0,2,0,4,10,0,0,0,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
6,0,0,宋体,0,1,5,0,2,0,4,10,0,0,0,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
11,0,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
15,0,0,宋体,0,1,5,0,0,1,4,10,0,1,1,0.21428571428571427
6,0,0,宋体,0,1,5,0,4,0,1,10,0,0,0,0.21428571428571427
7,0,0,宋体,0,1,5,0,0,0,1,10,0,0,0.25,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,0,4,10,0,1,0.8064516,0.42857142857142855
15,0,0,宋体,0,1,5,2,0,0,4,10,0,1,1,0.21428571428571427
15,0,7,宋体,0,1,5,0,0,0,4,10,0,0,0.375,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,0.2,0.0
8,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.22,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,0,4,10,0,1,1,0.21428571428571427
15,0,7,宋体,0,1,5,0,0,0,4,10,0,0,0.25,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,0.1111111,0.0
8,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.24,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,0,4,10,0,0,1,0.21428571428571427
15,0,7,宋体,0,1,5,0,0,0,4,10,0,0,0.25,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,0.1111111,0.0
8,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.245,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,0,4,10,0,0,1,0.21428571428571427
15,0,7,宋体,0,1,5,0,0,0,4,10,0,0,0.375,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,0.2,0.0
8,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.2671756,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,0,4,10,0,0,1,0.21428571428571427
15,0,7,宋体,0,1,5,0,0,0,4,10,0,0,0.25,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,0.1111111,0.0
8,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.2716763,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,0,4,10,0,0,1,0.21428571428571427
15,0,7,宋体,0,1,5,0,0,0,4,10,0,0,0.375,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,0.2,0.0
8,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.235,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,0,4,10,0,0,1,0.21428571428571427
15,0,7,宋体,0,1,5,0,0,0,4,10,0,0,0.1666667,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,0.06666667,0.0
8,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.2457143,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,0,4,10,0,0,1,0.21428571428571427
15,0,7,宋体,0,1,5,0,0,0,4,10,0,0,0.375,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,0.2,0.0
8,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.215,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,0,4,10,0,0,1,0.21428571428571427
15,0,7,宋体,0,1,5,0,0,0,4,10,0,0,0.25,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,0.1111111,0.0
8,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.241206,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,0,4,10,0,1,1,0.21428571428571427
15,0,7,宋体,0,1,5,0,0,0,4,10,0,0,0.375,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,0.1111111,0.0
8,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.245,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,0,4,10,0,0,1,0.21428571428571427
15,0,7,宋体,0,1,5,0,0,0,4,10,0,0,0.25,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,0.1111111,0.0
8,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.2462312,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,0,4,10,0,0,1,0.21428571428571427
15,0,7,宋体,0,1,5,0,0,0,4,10,0,0,0.3333333,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,0.1666667,0.0
8,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.2458101,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,0,4,10,0,0,1,0.21428571428571427
15,0,7,宋体,0,1,5,0,0,0,4,10,0,0,0.2307692,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,0.1,0.0
8,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.255,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,0,4,10,0,0,1,0.21428571428571427
15,0,7,宋体,0,1,5,0,0,0,4,10,0,0,0.3333333,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,0.1,0.0
8,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.235,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,0,4,10,0,0,1,0.21428571428571427
15,0,7,宋体,0,1,5,0,0,0,4,10,0,0,0.3333333,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,0.1666667,0.0
8,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.235,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,0,4,10,0,0,1,0.21428571428571427
15,0,7,宋体,0,1,5,0,0,0,4,10,0,0,0.3333333,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,0.1666667,0.0
8,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.23,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,0,4,10,0,0,1,0.21428571428571427
15,0,7,宋体,0,1,5,0,0,0,4,10,0,0,0.375,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,0.2,0.0
